di	I-Premise	HighQuality	
Glasgow	I-Premise	HighQuality	
di	I-Premise	HighQuality	
15,	I-Premise	HighQuality	
pressione	I-Premise	HighQuality	
arteriosa	I-Premise	HighQuality	
di	I-Premise	HighQuality	
140/90	I-Premise	HighQuality	
mmHg,	I-Premise	HighQuality	
frequenza	I-Premise	HighQuality	
respiratoria	I-Premise	HighQuality	
di	I-Premise	HighQuality	
35	I-Premise	HighQuality	
rpm	I-Premise	HighQuality	
e	I-Premise	HighQuality	
frequenza	I-Premise	HighQuality	
cardiaca	I-Premise	HighQuality	
di	I-Premise	HighQuality	
110	I-Premise	HighQuality	
bpm,	I-Premise	HighQuality	
con	I-Premise	HighQuality	
una	I-Premise	HighQuality	
saturazione	I-Premise	HighQuality	
di	I-Premise	HighQuality	
ossigeno	I-Premise	HighQuality	
al	I-Premise	HighQuality	
basale	I-Premise	HighQuality	
del	I-Premise	HighQuality	
91%.	I-Premise	HighQuality	

All'esame	B-Premise	HighQuality	
è	I-Premise	HighQuality	
presente	I-Premise	HighQuality	
ipofonesi	I-Premise	HighQuality	
toracica	I-Premise	HighQuality	
destra	I-Premise	HighQuality	
e	I-Premise	HighQuality	
timpanismo	I-Premise	HighQuality	
alla	I-Premise	HighQuality	
percussione.	I-Premise	HighQuality	
Qual	O		
è	O		
la	O		
diagnosi	O		
presuntiva?	O		

:	O		

1-	O		
Tamponamento	B-Claim	HighQuality	
cardiaco	I-Claim	HighQuality	
traumatico.	I-Claim	HighQuality	

2-	O		
Pneumotorace	B-Claim	HighQuality	
tensivo	I-Claim	HighQuality	
destro.	I-Claim	HighQuality	

3-	O		
Emotorace	B-Claim	HighQuality	
massivo	I-Claim	HighQuality	
destro.	I-Claim	HighQuality	

4-	O		
Contusione	B-Claim	HighQuality	
polmonare.	I-Claim	HighQuality	

5-	O		
nan	O		

RISPOSTA	O		
CORRETTA:	O		
2	O		

Domanda	O		
facile	O		
e	O		
classica	O		
che	O		
si	O		
può	O		
applicare	O		
anche	O		
alla	O		
pratica	O		
clinica	O		
quotidiana.	O		

Ipofonesi	B-Claim	HighQuality	
in	I-Claim	HighQuality	
un	I-Claim	HighQuality	
emitorace	I-Claim	HighQuality	
+	I-Claim	HighQuality	
timpanismo	I-Claim	HighQuality	
=	I-Claim	HighQuality	
pneumotorace.	I-Claim	HighQuality	

Se	B-Claim	HighQuality	
c'è	I-Claim	HighQuality	
opacità	I-Claim	HighQuality	
alla	I-Claim	HighQuality	
percussione:	I-Claim	HighQuality	
emotorace.	I-Claim	HighQuality	

In	B-Claim	HighQuality	
entrambi	I-Claim	HighQuality	
i	I-Claim	HighQuality	
casi,	I-Claim	HighQuality	
in	I-Claim	HighQuality	
caso	I-Claim	HighQuality	
di	I-Claim	HighQuality	
ipofonesi	I-Claim	HighQuality	
di	I-Claim	HighQuality	
un	I-Claim	HighQuality	
emitorace	I-Claim	HighQuality	
in	I-Claim	HighQuality	
un	I-Claim	HighQuality	
paziente	I-Claim	HighQuality	
gravemente	I-Claim	HighQuality	
traumatizzato	I-Claim	HighQuality	
e	I-Claim	HighQuality	
instabile:	I-Claim	HighQuality	
drenaggio	I-Claim	HighQuality	
toracico	I-Claim	HighQuality	
(preferibilmente	O		
di	O		
grosso	O		
calibro	O		
se	O		
posizionato	O		
in	O		
ambiente	O		
ospedaliero,	O		
poiché	O		
sebbene	O		
la	O		
lesione	O		
predominante	O		
sia	O		
lo	O		
pneumotorace,	O		
potrebbe	O		
esserci	O		
una	O		
componente	O		
di	O		
emotorace	O		
che,	O		
se	O		
viene	O		
posizionato	O		
un	O		
drenaggio	O		
sottile,	O		
potrebbe	O		
ostruire	O		
il	O		
drenaggio).	O		

QUESTION	O		
TYPE:	O		
ASSISTENZA	O		
CRITICA	O		

CLINICAL	O		
CASE:	O		

Uomo	B-Premise	HighQuality	
di	I-Premise	HighQuality	
72	I-Premise	HighQuality	
anni	I-Premise	HighQuality	
che	I-Premise	HighQuality	
presenta	I-Premise	HighQuality	
da	I-Premise	HighQuality	
48	I-Premise	HighQuality	
ore	I-Premise	HighQuality	
febbre	I-Premise	HighQuality	
a	I-Premise	HighQuality	
38,7°C,	I-Premise	HighQuality	
tosse,	I-Premise	HighQuality	
espettorazione	I-Premise	HighQuality	
purulenta	I-Premise	HighQuality	
e	I-Premise	HighQuality	
dispnea.	I-Premise	HighQuality	

Valori	B-Premise	HighQuality	
vitali:	I-Premise	HighQuality	
Pressione	I-Premise	HighQuality	
85/60	I-Premise	HighQuality	
mmHg,	I-Premise	HighQuality	
frequenza	I-Premise	HighQuality	
cardiaca	I-Premise	HighQuality	
100	I-Premise	HighQuality	
bpm,	I-Premise	HighQuality	
frequenza	I-Premise	HighQuality	
respiratoria	I-Premise	HighQuality	
35	I-Premise	HighQuality	
rpm,	I-Premise	HighQuality	
SatO2	I-Premise	HighQuality	
80%.	I-Premise	HighQuality	

Da	B-Premise	HighQuality	
notare	I-Premise	HighQuality	
la	I-Premise	HighQuality	
presenza	I-Premise	HighQuality	
di	I-Premise	HighQuality	
confusione	I-Premise	HighQuality	
e	I-Premise	HighQuality	
crepitii	I-Premise	HighQuality	
nel	I-Premise	HighQuality	
campo	I-Premise	HighQuality	
polmonare	I-Premise	HighQuality	
inferiore	I-Premise	HighQuality	
sinistro.	I-Premise	HighQuality	

La	B-Premise	HighQuality	
radiografia	I-Premise	HighQuality	
del	I-Premise	HighQuality	
torace	I-Premise	HighQuality	
conferma	I-Premise	HighQuality	
la	I-Premise	HighQuality	
polmonite	I-Premise	HighQuality	
del	I-Premise	HighQuality	
lobo	I-Premise	HighQuality	
inferiore	I-Premise	HighQuality	
sinistro	I-Premise	HighQuality	
e	I-Premise	HighQuality	
della	I-Premise	HighQuality	
lingula.	I-Premise	HighQuality	

Quale	O		
sarebbe	O		
il	O		
luogo	O		
di	O		
cura	O		
appropriato?	O		

1-	O		
Trattamento	B-Claim	HighQuality	
ambulatoriale	I-Claim	HighQuality	
a	I-Claim	HighQuality	
domicilio.	I-Claim	HighQuality	

2-	O		
Ricovero	B-Claim	HighQuality	
in	I-Claim	HighQuality	
un'unità	I-Claim	HighQuality	
di	I-Claim	HighQuality	
osservazione	I-Claim	HighQuality	
d'emergenza.	I-Claim	HighQuality	

3-	O		
Ricovero	B-Claim	HighQuality	
in	I-Claim	HighQuality	
un	I-Claim	HighQuality	
reparto	I-Claim	HighQuality	
ospedaliero.	I-Claim	HighQuality	

4-	O		
Ricovero	B-Claim	HighQuality	
nell'unità	I-Claim	HighQuality	
di	I-Claim	HighQuality	
terapia	I-Claim	HighQuality	
intensiva.	I-Claim	HighQuality	

5-	O		
nan	O		

RISPOSTA	O		
CORRETTA:	O		
4	O		

Applicando	B-Claim	HighQuality	
la	I-Claim	HighQuality	
scala	I-Claim	HighQuality	
di	I-Claim	HighQuality	
gravità	I-Claim	HighQuality	
CURB-65	I-Claim	HighQuality	
(una	I-Claim	HighQuality	
delle	I-Claim	HighQuality	
più	I-Claim	HighQuality	
utilizzate	I-Claim	HighQuality	
in	I-Claim	HighQuality	
ED	I-Claim	HighQuality	
per	I-Claim	HighQuality	
stratificare	I-Claim	HighQuality	
la	I-Claim	HighQuality	
gravità	I-Claim	HighQuality	
della	I-Claim	HighQuality	
polmonite,	I-Claim	HighQuality	
anche	I-Claim	HighQuality	
se	I-Claim	HighQuality	
in	I-Claim	HighQuality	
questo	I-Claim	HighQuality	
caso,	I-Claim	HighQuality	
applicando	I-Claim	HighQuality	
semplicemente	I-Claim	HighQuality	
il	I-Claim	HighQuality	
buon	I-Claim	HighQuality	
senso,	I-Claim	HighQuality	
il	I-Claim	HighQuality	
paziente	I-Claim	HighQuality	
dovrebbe	I-Claim	HighQuality	
essere	I-Claim	HighQuality	
ricoverato	I-Claim	HighQuality	
in	I-Claim	HighQuality	
Terapia	I-Claim	HighQuality	
Intensiva),	I-Claim	HighQuality	
avremmo	I-Claim	HighQuality	
un	I-Claim	HighQuality	
punteggio	I-Claim	HighQuality	
di	I-Claim	HighQuality	
almeno	I-Claim	HighQuality	
4	I-Claim	HighQuality	
punti	I-Claim	HighQuality	
(ci	I-Claim	HighQuality	
mancherebbe	I-Claim	HighQuality	
il	I-Claim	HighQuality	
dato	I-Claim	HighQuality	
dell'urea	I-Claim	HighQuality	
sierica),	I-Claim	HighQuality	
che	I-Claim	HighQuality	
ci	I-Claim	HighQuality	
fornisce	I-Claim	HighQuality	
i	I-Claim	HighQuality	
criteri	I-Claim	HighQuality	
di	I-Claim	HighQuality	
gravità.	I-Claim	HighQuality	

Poiché	B-Claim	HighQuality	
non	I-Claim	HighQuality	
ci	I-Claim	HighQuality	
sono	I-Claim	HighQuality	
criteri	I-Claim	HighQuality	
che	I-Claim	HighQuality	
controindichino	I-Claim	HighQuality	
il	I-Claim	HighQuality	
ricovero	I-Claim	HighQuality	
in	I-Claim	HighQuality	
Terapia	I-Claim	HighQuality	
Intensiva,	I-Claim	HighQuality	
il	I-Claim	HighQuality	
ricovero	I-Claim	HighQuality	
in	I-Claim	HighQuality	
questa	I-Claim	HighQuality	
unità	I-Claim	HighQuality	
sarebbe	I-Claim	HighQuality	
indicato.	I-Claim	HighQuality	

QUESTION	O		
TYPE:	O		
ASSISTENZA	O		
CRITICA	O		

CLINICAL	O		
CASE:	O		

Un	B-Premise	HighQuality	
paziente	I-Premise	HighQuality	
viene	I-Premise	HighQuality	
portato	I-Premise	HighQuality	
al	I-Premise	HighQuality	
pronto	I-Premise	HighQuality	
soccorso	I-Premise	HighQuality	
da	I-Premise	HighQuality	
un	I-Premise	HighQuality	
incendio	I-Premise	HighQuality	
in	I-Premise	HighQuality	
un	I-Premise	HighQuality	
edificio	I-Premise	HighQuality	
chiuso	I-Premise	HighQuality	
contenente	I-Premise	HighQuality	
schiuma	I-Premise	HighQuality	
di	I-Premise	HighQuality	
poliuretano.	I-Premise	HighQuality	

È	B-Premise	HighQuality	
cosciente,	I-Premise	HighQuality	
ma	I-Premise	HighQuality	
presenta	I-Premise	HighQuality	
una	I-Premise	HighQuality	
crescente	I-Premise	HighQuality	
ottusità	I-Premise	HighQuality	
mentale,	I-Premise	HighQuality	
cefalea	I-Premise	HighQuality	
e	I-Premise	HighQuality	
forte	I-Premise	HighQuality	
dispnea.	I-Premise	HighQuality	

La	B-Premise	HighQuality	
saturazione	I-Premise	HighQuality	
dell'ossigeno	I-Premise	HighQuality	
mediante	I-Premise	HighQuality	
pulsossimetria	I-Premise	HighQuality	
è	I-Premise	HighQuality	
del	I-Premise	HighQuality	
92%	I-Premise	HighQuality	
e	I-Premise	HighQuality	
l'acido	I-Premise	HighQuality	
lattico	I-Premise	HighQuality	
capillare	I-Premise	HighQuality	
è	I-Premise	HighQuality	
di	I-Premise	HighQuality	
8	I-Premise	HighQuality	
mEq/l.	I-Premise	HighQuality	

Quale	O		
trattamento	O		
specifico	O		
ritenete	O		
più	O		
appropriato?	O		

1-	O		
Somministrazione	B-Claim	HighQuality	
di	I-Claim	HighQuality	
ossigeno	I-Claim	HighQuality	
mediante	I-Claim	HighQuality	
maschera	I-Claim	HighQuality	
di	I-Claim	HighQuality	
tipo	I-Claim	HighQuality	
Venturi	I-Claim	HighQuality	
al	I-Claim	HighQuality	
50%.	I-Claim	HighQuality	

2-	O		
Somministrazione	B-Claim	HighQuality	
endovenosa	I-Claim	HighQuality	
di	I-Claim	HighQuality	
idrossicobalamina.	I-Claim	HighQuality	

3-	O		
Ventilazione	B-Claim	HighQuality	
con	I-Claim	HighQuality	
camera	I-Claim	HighQuality	
iperbarica.	I-Claim	HighQuality	

4-	O		
Fluidoterapia	B-Claim	HighQuality	
con	I-Claim	HighQuality	
infusione	I-Claim	HighQuality	
di	I-Claim	HighQuality	
soluzione	I-Claim	HighQuality	
fisiologica	I-Claim	HighQuality	
a	I-Claim	HighQuality	
21	I-Claim	HighQuality	
ml/h.	I-Claim	HighQuality	

5-	O		
nan	O		

RISPOSTA	O		
CORRETTA:	O		
2	O		

La	B-Claim	HighQuality	
prima	I-Claim	HighQuality	
cosa	I-Claim	HighQuality	
da	I-Claim	HighQuality	
sapere	I-Claim	HighQuality	
è	I-Claim	HighQuality	
che	I-Claim	HighQuality	
la	I-Claim	HighQuality	
combustione	I-Claim	HighQuality	
del	I-Claim	HighQuality	
poliuretano	I-Claim	HighQuality	
ad	I-Claim	HighQuality	
alta	I-Claim	HighQuality	
temperatura	I-Claim	HighQuality	
provoca	I-Claim	HighQuality	
il	I-Claim	HighQuality	
rilascio	I-Claim	HighQuality	
di	I-Claim	HighQuality	
cianuro	I-Claim	HighQuality	
(molto	I-Claim	HighQuality	
intuitivo,	I-Claim	HighQuality	
sì).	I-Claim	HighQuality	

Sapendo	B-Claim	HighQuality	
questo	I-Claim	HighQuality	
e	I-Claim	HighQuality	
che	I-Claim	HighQuality	
si	I-Claim	HighQuality	
tratta	I-Claim	HighQuality	
di	I-Claim	HighQuality	
avvelenamento	I-Claim	HighQuality	
da	I-Claim	HighQuality	
cianuro,	I-Claim	HighQuality	
è	I-Claim	HighQuality	
più	I-Claim	HighQuality	
facile	I-Claim	HighQuality	
rispondere	I-Claim	HighQuality	
alla	I-Claim	HighQuality	
domanda.	I-Claim	HighQuality	

Tra	B-Claim	HighQuality	
le	I-Claim	HighQuality	
misure	I-Claim	HighQuality	
terapeutiche	I-Claim	HighQuality	
iniziali	I-Claim	HighQuality	
di	I-Claim	HighQuality	
base	I-Claim	HighQuality	
ci	I-Claim	HighQuality	
sarebbe	I-Claim	HighQuality	
la	I-Claim	HighQuality	
somministrazione	I-Claim	HighQuality	
di	I-Claim	HighQuality	
ossigenoterapia	I-Claim	HighQuality	
con	I-Claim	HighQuality	
FiO2	I-Claim	HighQuality	
1	I-Claim	HighQuality	
(e	I-Claim	HighQuality	
non	I-Claim	HighQuality	
0,5	I-Claim	HighQuality	
come	I-Claim	HighQuality	
indicato	I-Claim	HighQuality	
nell'opzione	I-Claim	HighQuality	
1)	I-Claim	HighQuality	
e	I-Claim	HighQuality	
di	I-Claim	HighQuality	
un	I-Claim	HighQuality	
antidoto,	I-Claim	HighQuality	
in	I-Claim	HighQuality	
questo	I-Claim	HighQuality	
caso	I-Claim	HighQuality	
l'idrossicobalamina	I-Claim	HighQuality	
(questa	O		
domanda	O		
è	O		
stata	O		
posta	O		
in	O		
modo	O		
simile	O		
l'anno	O		
scorso).	O		

La	B-Claim	HighQuality	
ventilazione	I-Claim	HighQuality	
in	I-Claim	HighQuality	
camera	I-Claim	HighQuality	
iperbarica	I-Claim	HighQuality	
sarebbe	I-Claim	HighQuality	
indicata	I-Claim	HighQuality	
solo	I-Claim	HighQuality	
in	I-Claim	HighQuality	
caso	I-Claim	HighQuality	
di	I-Claim	HighQuality	
coesistente	I-Claim	HighQuality	
avvelenamento	I-Claim	HighQuality	
da	I-Claim	HighQuality	
monossido	I-Claim	HighQuality	
di	I-Claim	HighQuality	
carbonio	I-Claim	HighQuality	
(CO).	I-Claim	HighQuality	

La	B-Claim	HighQuality	
domanda	I-Claim	HighQuality	
dell'opzione	I-Claim	HighQuality	
4	I-Claim	HighQuality	
sulla	I-Claim	HighQuality	
fluidoterapia	I-Claim	HighQuality	
non	I-Claim	HighQuality	
è	I-Claim	HighQuality	
indicata;	I-Claim	HighQuality	
in	B-Claim	HighQuality	
caso	I-Claim	HighQuality	
di	I-Claim	HighQuality	
shock	I-Claim	HighQuality	
associato,	I-Claim	HighQuality	
il	I-Claim	HighQuality	
volume	I-Claim	HighQuality	
verrebbe	I-Claim	HighQuality	
somministrato,	I-Claim	HighQuality	
ma	I-Claim	HighQuality	
in	I-Claim	HighQuality	
ogni	I-Claim	HighQuality	
caso	I-Claim	HighQuality	
non	I-Claim	HighQuality	
a	I-Claim	HighQuality	
quella	I-Claim	HighQuality	
velocità,	I-Claim	HighQuality	
bensì	I-Claim	HighQuality	
in	I-Claim	HighQuality	
boli	I-Claim	HighQuality	
rapidi.	I-Claim	HighQuality	

QUESTION	O		
TYPE:	O		
ASSISTENZA	O		
CRITICA	O		

CLINICAL	O		
CASE:	O		

Una	B-Premise	HighQuality	
donna	I-Premise	HighQuality	
di	I-Premise	HighQuality	
22	I-Premise	HighQuality	
anni	I-Premise	HighQuality	
presenta	I-Premise	HighQuality	
un	I-Premise	HighQuality	
arresto	I-Premise	HighQuality	
cardiaco	I-Premise	HighQuality	
improvviso	I-Premise	HighQuality	
con	I-Premise	HighQuality	
un	I-Premise	HighQuality	
ritmo	I-Premise	HighQuality	
considerato	I-Premise	HighQuality	
idoneo	I-Premise	HighQuality	
alla	I-Premise	HighQuality	
defibrillazione.	I-Premise	HighQuality	

Vengono	B-Premise	HighQuality	
eseguite	I-Premise	HighQuality	
compressioni	I-Premise	HighQuality	
toraciche	I-Premise	HighQuality	
e	I-Premise	HighQuality	
ventilazioni,	I-Premise	HighQuality	
è	I-Premise	HighQuality	
stato	I-Premise	HighQuality	
erogato	I-Premise	HighQuality	
uno	I-Premise	HighQuality	
shock	I-Premise	HighQuality	
del	I-Premise	HighQuality	
defibrillatore	I-Premise	HighQuality	
ed	I-Premise	HighQuality	
è	I-Premise	HighQuality	
stata	I-Premise	HighQuality	
incannulata	I-Premise	HighQuality	
una	I-Premise	HighQuality	
linea	I-Premise	HighQuality	
venosa	I-Premise	HighQuality	
periferica.	I-Premise	HighQuality	

Quale	O		
delle	O		
seguenti	O		
azioni	O		
sarebbe	O		
corretta?	O		

1-	O		
Somministrare	B-Claim	HighQuality	
150	I-Claim	HighQuality	
mg	I-Claim	HighQuality	
di	I-Claim	HighQuality	
amiodarone	I-Claim	HighQuality	
per	I-Claim	HighQuality	
via	I-Claim	HighQuality	
endovenosa.	I-Claim	HighQuality	

2-	O		
Somministrare	B-Claim	HighQuality	
300	I-Claim	HighQuality	
mg	I-Claim	HighQuality	
di	I-Claim	HighQuality	
amiodarone	I-Claim	HighQuality	
per	I-Claim	HighQuality	
via	I-Claim	HighQuality	
endovenosa.	I-Claim	HighQuality	

3-	O		
Somministrare	B-Claim	HighQuality	
1	I-Claim	HighQuality	
mg	I-Claim	HighQuality	
di	I-Claim	HighQuality	
atropina	I-Claim	HighQuality	
per	I-Claim	HighQuality	
via	I-Claim	HighQuality	
endovenosa.	I-Claim	HighQuality	

4-	O		
Somministrare	B-Claim	HighQuality	
2	I-Claim	HighQuality	
mg	I-Claim	HighQuality	
di	I-Claim	HighQuality	
atropina	I-Claim	HighQuality	
per	I-Claim	HighQuality	
via	I-Claim	HighQuality	
endovenosa.	I-Claim	HighQuality	

5-	O		
nan	O		

RISPOSTA	O		
CORRETTA:	O		
2	O		

Domanda	B-Claim	HighQuality	
controversa,	I-Claim	HighQuality	
poiché	I-Claim	HighQuality	
l'amiodarone	I-Claim	HighQuality	
(la	I-Claim	HighQuality	
dose	I-Claim	HighQuality	
è	I-Claim	HighQuality	
quella	I-Claim	HighQuality	
corretta,	I-Claim	HighQuality	
300	I-Claim	HighQuality	
mg)	I-Claim	HighQuality	
viene	I-Claim	HighQuality	
somministrato	I-Claim	HighQuality	
dopo	I-Claim	HighQuality	
il	I-Claim	HighQuality	
terzo	I-Claim	HighQuality	
shock	I-Claim	HighQuality	
e	I-Claim	HighQuality	
non	I-Claim	HighQuality	
dopo	I-Claim	HighQuality	
la	I-Claim	HighQuality	
prima	I-Claim	HighQuality	
defibrillazione,	I-Claim	HighQuality	
come	O		
dice	O		
la	O		
dichiarazione.	O		

Anche	B-Claim	HighQuality	
se,	I-Claim	HighQuality	
ovviamente,	I-Claim	HighQuality	
è	I-Claim	HighQuality	
quello	I-Claim	HighQuality	
che	I-Claim	HighQuality	
dicono	I-Claim	HighQuality	
le	I-Claim	HighQuality	
linee	I-Claim	HighQuality	
guida.	I-Claim	HighQuality	

Sono	B-Claim	HighQuality	
sicuro	I-Claim	HighQuality	
che	I-Claim	HighQuality	
più	I-Claim	HighQuality	
di	I-Claim	HighQuality	
uno	I-Claim	HighQuality	
di	I-Claim	HighQuality	
noi	I-Claim	HighQuality	
ha	I-Claim	HighQuality	
somministrato	I-Claim	HighQuality	
amiodarone	I-Claim	HighQuality	
non	I-Claim	HighQuality	
appena	I-Claim	HighQuality	
ha	I-Claim	HighQuality	
avuto	I-Claim	HighQuality	
a	I-Claim	HighQuality	
disposizione	I-Claim	HighQuality	
un	I-Claim	HighQuality	
accesso	I-Claim	HighQuality	
venoso	I-Claim	HighQuality	
in	I-Claim	HighQuality	
caso	I-Claim	HighQuality	
di	I-Claim	HighQuality	
ritmo	I-Claim	HighQuality	
defibrillabile.	I-Claim	HighQuality	

Le	B-Claim	HighQuality	
altre	I-Claim	HighQuality	
opzioni	I-Claim	HighQuality	
non	I-Claim	HighQuality	
sono	I-Claim	HighQuality	
corrette.	I-Claim	HighQuality	

QUESTION	O		
TYPE:	O		
DERMATOLOGIA	O		

CLINICAL	O		
CASE:	O		

Un	B-Premise	HighQuality	
uomo	I-Premise	HighQuality	
di	I-Premise	HighQuality	
60	I-Premise	HighQuality	
anni	I-Premise	HighQuality	
in	I-Premise	HighQuality	
trattamento	I-Premise	HighQuality	
con	I-Premise	HighQuality	
carbamazepina	I-Premise	HighQuality	
per	I-Premise	HighQuality	
epilessia	I-Premise	HighQuality	
si	I-Premise	HighQuality	
presenta	I-Premise	HighQuality	
con	I-Premise	HighQuality	
febbre	I-Premise	HighQuality	
(38,8°C),	I-Premise	HighQuality	
odinofagia,	I-Premise	HighQuality	
congiuntivite,	I-Premise	HighQuality	
lesioni	I-Premise	HighQuality	
cutanee	I-Premise	HighQuality	
brunastre	I-Premise	HighQuality	
su	I-Premise	HighQuality	
un'ampia	I-Premise	HighQuality	
area	I-Premise	HighQuality	
del	I-Premise	HighQuality	
corpo,	I-Premise	HighQuality	
con	I-Premise	HighQuality	
aspetto	I-Premise	HighQuality	
a	I-Premise	HighQuality	
occhio	I-Premise	HighQuality	
di	I-Premise	HighQuality	
bue	I-Premise	HighQuality	
e	I-Premise	HighQuality	
accompagnate	I-Premise	HighQuality	
da	I-Premise	HighQuality	
distacco	I-Premise	HighQuality	
epidermico	I-Premise	HighQuality	
(oltre	I-Premise	HighQuality	
il	I-Premise	HighQuality	
30%)	I-Premise	HighQuality	
al	I-Premise	HighQuality	
minimo	I-Premise	HighQuality	
tocco.	I-Premise	HighQuality	

È	O		
molto	O		
probabile	O		
che	O		
il	O		
paziente	O		
presenti	O		
un	O		
quadro	O		
clinico	O		
di:	O		

1-	O		
Orticaria	B-Claim	HighQuality	
acuta	I-Claim	HighQuality	
di	I-Claim	HighQuality	
origine	I-Claim	HighQuality	
farmacologica.	I-Claim	HighQuality	

2-	O		
Eritema	B-Claim	HighQuality	
essudativo	I-Claim	HighQuality	
minore	I-Claim	HighQuality	
secondario	I-Claim	HighQuality	
a	I-Claim	HighQuality	
farmaci.	I-Claim	HighQuality	

3-	O		
Sindrome	B-Claim	HighQuality	
di	I-Claim	HighQuality	
Stevens-Johnson	I-Claim	HighQuality	
farmacologica.	I-Claim	HighQuality	

4-	O		
Necrolisi	B-Claim	HighQuality	
epidermica	I-Claim	HighQuality	
tossica.	I-Claim	HighQuality	

5-	O		
nan	O		

RISPOSTA	O		
CORRETTA:	O		
4	O		

Si	B-Claim	HighQuality	
tratta	I-Claim	HighQuality	
di	I-Claim	HighQuality	
un	I-Claim	HighQuality	
paziente	I-Claim	HighQuality	
grave	I-Claim	HighQuality	
con	I-Claim	HighQuality	
lesioni	I-Claim	HighQuality	
a	I-Claim	HighQuality	
bersaglio	I-Claim	HighQuality	
e	I-Claim	HighQuality	
segno	I-Claim	HighQuality	
di	I-Claim	HighQuality	
Nikolsky	I-Claim	HighQuality	
su	I-Claim	HighQuality	
>	I-Claim	HighQuality	
30%	I-Claim	HighQuality	
della	I-Claim	HighQuality	
superficie	I-Claim	HighQuality	
corporea.	I-Claim	HighQuality	

Insieme	B-Claim	HighQuality	
all'anamnesi	I-Claim	HighQuality	
di	I-Claim	HighQuality	
trattamento	I-Claim	HighQuality	
con	I-Claim	HighQuality	
carbamazepina,	I-Claim	HighQuality	
si	I-Claim	HighQuality	
sospetta	I-Claim	HighQuality	
la	I-Claim	HighQuality	
necrolisi	I-Claim	HighQuality	
epidermica	I-Claim	HighQuality	
tossica	I-Claim	HighQuality	
(risposta	I-Claim	HighQuality	
4).	I-Claim	HighQuality	

Se	B-Claim	HighQuality	
il	I-Claim	HighQuality	
distacco	I-Claim	HighQuality	
epidermico	I-Claim	HighQuality	
è	I-Claim	HighQuality	
inferiore	I-Claim	HighQuality	
al	I-Claim	HighQuality	
10%,	I-Claim	HighQuality	
allora	I-Claim	HighQuality	
si	I-Claim	HighQuality	
tratta	I-Claim	HighQuality	
di	I-Claim	HighQuality	
Stevens-Johnson	I-Claim	HighQuality	
(e	I-Claim	HighQuality	
i	I-Claim	HighQuality	
casi	I-Claim	HighQuality	
intermedi	I-Claim	HighQuality	
sono	I-Claim	HighQuality	
definiti	I-Claim	HighQuality	
overlap,	I-Claim	HighQuality	
poiché	I-Claim	HighQuality	
si	I-Claim	HighQuality	
tratta	I-Claim	HighQuality	
di	I-Claim	HighQuality	
un	I-Claim	HighQuality	
intero	I-Claim	HighQuality	
spettro).	I-Claim	HighQuality	

Per	B-Claim	HighQuality	
inciso,	I-Claim	HighQuality	
si	I-Claim	HighQuality	
consiglia	I-Claim	HighQuality	
il	I-Claim	HighQuality	
ricovero	I-Claim	HighQuality	
immediato	I-Claim	HighQuality	
in	I-Claim	HighQuality	
un'unità	I-Claim	HighQuality	
per	I-Claim	HighQuality	
grandi	I-Claim	HighQuality	
ustionati.	I-Claim	HighQuality	

QUESTION	O		
TYPE:	O		
GENETICA	O		

CLINICAL	O		
CASE:	O		

Quali	O		
consigli	O		
genetici	O		
e	O		
riproduttivi	O		
dareste	O		
a	O		
una	B-Premise	LowQuality	
donna	I-Premise	LowQuality	
di	I-Premise	LowQuality	
30	I-Premise	LowQuality	
anni	I-Premise	LowQuality	
che	I-Premise	LowQuality	
si	I-Premise	LowQuality	
rivolge	I-Premise	LowQuality	
a	I-Premise	LowQuality	
voi	I-Premise	LowQuality	
perché	I-Premise	LowQuality	
è	I-Premise	LowQuality	
portatrice	I-Premise	LowQuality	
di	I-Premise	LowQuality	
una	I-Premise	LowQuality	
premutazione	I-Premise	LowQuality	
del	I-Premise	LowQuality	
gene	I-Premise	LowQuality	
FMR1,	I-Premise	LowQuality	
responsabile	I-Premise	LowQuality	
della	I-Premise	LowQuality	
sindrome	I-Premise	LowQuality	
dell'X	I-Premise	LowQuality	
fragile,	I-Premise	LowQuality	
e	I-Premise	LowQuality	
desidera	I-Premise	LowQuality	
avere	I-Premise	LowQuality	
dei	I-Premise	LowQuality	corrected
figli.	I-Premise	LowQuality	corrected

Segnate	O		
la	O		
risposta	O		
corretta:	O		

1-	O		
Tutti	B-Claim	HighQuality	
i	I-Claim	HighQuality	
suoi	I-Claim	HighQuality	
figli	I-Claim	HighQuality	
saranno	I-Claim	HighQuality	
portatori	I-Claim	HighQuality	
e	I-Claim	HighQuality	
quindi	I-Claim	HighQuality	
manifesteranno	I-Claim	HighQuality	
la	I-Claim	HighQuality	
malattia.	I-Claim	HighQuality	

2-	O		
Esiste	B-Claim	HighQuality	
un	I-Claim	HighQuality	
fenomeno	I-Claim	HighQuality	
di	I-Claim	HighQuality	
anticipazione	I-Claim	HighQuality	
genetica,	I-Claim	HighQuality	
il	I-Claim	HighQuality	
che	I-Claim	HighQuality	
significa	I-Claim	HighQuality	
che	I-Claim	HighQuality	
la	I-Claim	HighQuality	
sua	I-Claim	HighQuality	
prole	I-Claim	HighQuality	
