nan O

CORRECT O
ANSWER: O
2 O

It B-Claim
is I-Claim
a I-Claim
definitive I-Claim
promyelocytic I-Claim
leukemia I-Claim
with I-Claim
t(15;17), I-Claim
and O
as B-Claim
it I-Claim
is I-Claim
well I-Claim
known I-Claim
by I-Claim
all I-Claim
of I-Claim
you I-Claim
the I-Claim
treatment I-Claim
is I-Claim
with I-Claim
arsenic I-Claim
trioxide I-Claim
+ I-Claim
ATRA. I-Claim

Option B-Claim
1 I-Claim
leaves I-Claim
the I-Claim
treatment I-Claim
incomplete, I-Claim
there B-Claim
is I-Claim
only I-Claim
ATRA I-Claim
and I-Claim
it I-Claim
must I-Claim
be I-Claim
treated I-Claim
as I-Claim
long I-Claim
as I-Claim
the I-Claim
patient's I-Claim
condition I-Claim
allows I-Claim
it, I-Claim
whether I-Claim
or I-Claim
not I-Claim
there I-Claim
are I-Claim
symptoms. I-Claim

Option B-Claim
3 I-Claim
3 I-Claim
years I-Claim
ago I-Claim
would I-Claim
have I-Claim
been I-Claim
the I-Claim
correct I-Claim
option I-Claim
but I-Claim
nowadays I-Claim
neither I-Claim
chemotherapy I-Claim
nor I-Claim
heparin I-Claim
is I-Claim
used. I-Claim

And O
option B-Claim
4 I-Claim
is I-Claim
false I-Claim
because O
that B-Claim
fever I-Claim
is I-Claim
due I-Claim
to I-Claim
the I-Claim
leukemia I-Claim
itself I-Claim
and I-Claim
the I-Claim
priority I-Claim
is I-Claim
to I-Claim
start I-Claim
specific I-Claim
treatment I-Claim
for I-Claim
leukemia. I-Claim

QUESTION O
TYPE: O
HEMATOLOGY O

CLINICAL O
CASE: O

65-year-old B-Premise
woman I-Premise
referred I-Premise
to I-Premise
the I-Premise
ED I-Premise
for I-Premise
fever I-Premise
and I-Premise
alterations I-Premise
in I-Premise
the I-Premise
CBC: I-Premise
hemoglobin I-Premise
11.4 I-Premise
g/dL, I-Premise
leukocytes I-Premise
0.86 I-Premise
x103/μL,(neutrophils I-Premise
41.9 I-Premise
%, I-Premise
lymphocytes I-Premise
55.8 I-Premise
%),platelets I-Premise
48.0 I-Premise
x103/μL, I-Premise
fibrinogen I-Premise
118 I-Premise
mg/dL,D-dimer I-Premise
20.2 I-Premise
μg/mL. I-Premise

A B-Premise
bone I-Premise
marrow I-Premise
examination I-Premise
was I-Premise
performed I-Premise
and I-Premise
the I-Premise
patient I-Premise
was I-Premise
diagnosed I-Premise
with I-Premise
acute I-Premise
leukemia I-Premise
with I-Premise
t(15;17) I-Premise
in I-Premise
60% I-Premise
of I-Premise
the I-Premise
cells. I-Premise

Which O
of O
the O
following O
answers O
is O
correct? O

1- O
If B-Claim
asymptomatic, I-Claim
transretinoic I-Claim
acid I-Claim
(ATRA) I-Claim
will I-Claim
be I-Claim
initiated I-Claim
and I-Claim
controls I-Claim
in I-Claim
day I-Claim
hospital I-Claim
will I-Claim
be I-Claim
recommended. I-Claim

2- O
Treatment B-Claim
with I-Claim
arsenic I-Claim
trioxide, I-Claim
ATRA I-Claim
and I-Claim
supportive I-Claim
therapy I-Claim
will I-Claim
be I-Claim
initiated. I-Claim

3- O
It B-Claim
is I-Claim
a I-Claim
myeloblastic I-Claim
leukemia I-Claim
type I-Claim
M3, I-Claim
so I-Claim
chemotherapy I-Claim
and I-Claim
heparin I-Claim
treatment I-Claim
will I-Claim
be I-Claim
initiated I-Claim
to I-Claim
control I-Claim
disseminated I-Claim
intravascular I-Claim
coagulation. I-Claim

4- O
Antibiotic B-Claim
treatment I-Claim
should I-Claim
be I-Claim
started. I-Claim
When I-Claim
the I-Claim
fever I-Claim
disappears, I-Claim
leukemia I-Claim
treatment I-Claim
should I-Claim
be I-Claim
started. I-Claim

5- O
nan O

CORRECT O
ANSWER: O
2 O

I O
think O
this O
is O
a O
very O
nice O
question. O

There B-Claim
is I-Claim
no I-Claim
doubt I-Claim
about I-Claim
the I-Claim
diagnosis. I-Claim

Because B-Claim
if I-Claim
you I-Claim
don't I-Claim
know I-Claim
the I-Claim
translocation, I-Claim
nothing I-Claim
happens... I-Claim
the I-Claim
answers I-Claim
give I-Claim
you I-Claim
the I-Claim
diagnosis. I-Claim

Now B-Claim
it's I-Claim
time I-Claim
to I-Claim
find I-Claim
out I-Claim
how I-Claim
acute I-Claim
promyelocytic I-Claim
leukemia I-Claim
is I-Claim
currently I-Claim
treated I-Claim
(ATRA B-Claim
aside... I-Claim
which I-Claim
I'm I-Claim
sure I-Claim
you I-Claim
know). I-Claim

As B-Claim
of I-Claim
2017, I-Claim
the I-Claim
PETHEMA I-Claim
protocol I-Claim
for I-Claim
APL I-Claim
in I-Claim
low I-Claim
to I-Claim
intermediate I-Claim
risk I-Claim
patients I-Claim
(and/or I-Claim
over I-Claim
70 I-Claim
years I-Claim
of I-Claim
age) I-Claim
is I-Claim
ATO+ATRA. I-Claim

In B-Claim
high I-Claim
risk I-Claim
patients, I-Claim
it I-Claim
is I-Claim
treated I-Claim
with I-Claim
ATRA+chemotherapy. I-Claim

I O
don't O
think O
they O
want O
you O
to O
know O
how O
risk O
is O
established O
in O
promielos, O
but O
it O
is O
based O
on O
leukocyte O
and O
platelet O
counts. O

In B-Premise
this I-Premise
case, I-Premise
it I-Premise
doesn't I-Premise
score I-Premise
anything I-Premise
for I-Premise
the I-Premise
score I-Premise
since I-Premise
you I-Premise
have I-Premise
<10,000 I-Premise
leukocytes I-Premise
and I-Premise
>40,000 I-Premise
platelets. I-Premise

That B-Claim
is, I-Claim
it I-Claim
is I-Claim
a I-Claim
low I-Claim
risk. I-Claim

Correct B-Claim
answer I-Claim
2. I-Claim

Perhaps O
some O
people O
have O
been O
confused O
by O
option O
3. O

One B-Claim
of I-Claim
the I-Claim
main I-Claim
causes I-Claim
of I-Claim
mortality I-Claim
in I-Claim
the I-Claim
induction I-Claim
of I-Claim
a I-Claim
promyelocyte I-Claim
is I-Claim
coagulopathy, I-Claim
but I-Claim
option I-Claim
3 I-Claim
is I-Claim
totally I-Claim
incorrect. I-Claim

We B-Claim
could I-Claim
only I-Claim
mess I-Claim
things I-Claim
up I-Claim
even I-Claim
more I-Claim
by I-Claim
putting I-Claim
heparin!!!! I-Claim

I B-Claim
don't I-Claim
know I-Claim
what I-Claim
they I-Claim
are I-Claim
explaining I-Claim
right I-Claim
now I-Claim
in I-Claim
the I-Claim
academies, I-Claim
but I-Claim
it I-Claim
is I-Claim
clear I-Claim
that I-Claim
they I-Claim
wanted I-Claim
you I-Claim
to I-Claim
know I-Claim
that I-Claim
many I-Claim
promyelocytes, I-Claim
since I-Claim
3 I-Claim
little I-Claim
years I-Claim
ago, I-Claim
are I-Claim
not I-Claim
treated I-Claim
with I-Claim
chemotherapy. I-Claim

QUESTION O
TYPE: O
HEMATOLOGY O

CLINICAL O
CASE: O

An B-Premise
18-year-old I-Premise
patient I-Premise
who I-Premise
comes I-Premise
to I-Premise
the I-Premise
emergency I-Premise
department I-Premise
with I-Premise
epistaxis I-Premise
of I-Premise
several I-Premise
days' I-Premise
evolution, I-Premise
with I-Premise
no I-Premise
personal I-Premise
or I-Premise
family I-Premise
history I-Premise
of I-Premise
interest. I-Premise

On B-Premise
examination I-Premise
he I-Premise
is I-Premise
afebrile, I-Premise
multiple I-Premise
ecchymoses I-Premise
are I-Premise
observed, I-Premise
no I-Premise
splenomegaly I-Premise
is I-Premise
palpable. I-Premise

Laboratory B-Premise
tests: I-Premise
leukocytes I-Premise
7.2 I-Premise
x103/μL, I-Premise
Hb I-Premise
12.3 I-Premise
g/dL, I-Premise
platelets I-Premise
6.0 I-Premise
x103/μL. I-Premise

Thrombocytopenia B-Premise
is I-Premise
confirmed I-Premise
in I-Premise
the I-Premise
smear, I-Premise
where I-Premise
platelets I-Premise
of I-Premise
increased I-Premise
size I-Premise
are I-Premise
observed. I-Premise

Coagulation B-Premise
and I-Premise
biochemistry I-Premise
studies I-Premise
are I-Premise
normal. I-Premise

What O
do O
you O
consider O
the O
most O
likely O
diagnosis? O

1- O
Thrombotic B-Claim
thrombocytopenic I-Claim
purpura. I-Claim

2- O
Disseminated B-Claim
intravascular I-Claim
coagulation. I-Claim

3- O
Thrombocytopenia B-Claim
induced I-Claim
by I-Claim
infection. I-Claim

4- O
Primary B-Claim
immune I-Claim
thrombocytopenia. I-Claim

5- O
nan O

CORRECT O
ANSWER: O
4 O

This B-Premise
is I-Premise
an I-Premise
easy I-Premise
clinical I-Premise
case I-Premise
only I-Premise
presenting I-Premise
thrombopenia I-Premise
with I-Premise
clinic, I-Premise
petechiae I-Premise
and I-Premise
epistaxis. I-Premise

1 B-Claim
is I-Claim
false, I-Claim
there B-Claim
would I-Claim
be I-Claim
fever, I-Claim
hemolysis I-Claim
data, I-Claim
neurological I-Claim
symptoms, I-Claim
in I-Claim
the I-Claim
smear I-Claim
there I-Claim
would I-Claim
be I-Claim
schistocytes. I-Claim

In B-Claim
2 I-Claim
the I-Claim
coagulation I-Claim
must I-Claim
be I-Claim
altered I-Claim
and O
in B-Premise
this I-Premise
case I-Premise
it I-Premise
is I-Premise
not I-Premise
mentioned. I-Premise

QUESTION O
TYPE: O
MEDICAL O
ONCOLOGY O

CLINICAL O
CASE: O

65-year-old B-Premise
woman I-Premise
with I-Premise
no I-Premise
comorbidities, I-Premise
undergoing I-Premise
left I-Premise
breast-conserving I-Premise
surgery I-Premise
with I-Premise
selective I-Premise
sentinel I-Premise
lymph I-Premise
node I-Premise
biopsy. I-Premise

The B-Premise
pathological I-Premise
anatomy I-Premise
of I-Premise
the I-Premise
specimen I-Premise
shows I-Premise
an I-Premise
infiltrating I-Premise
ductal I-Premise
carcinoma I-Premise
grade I-Premise
III I-Premise
of I-Premise
11 I-Premise
mm, I-Premise
two I-Premise
negative I-Premise
sentinel I-Premise
nodes, I-Premise
estrogen I-Premise
receptors: I-Premise
0%, I-Premise
progesterone I-Premise
receptors: I-Premise
0%, I-Premise
Ki I-Premise
67: I-Premise
70%, I-Premise
HER2: I-Premise
negative. I-Premise

The B-Premise
extension I-Premise
study I-Premise
is I-Premise
negative. I-Premise

Adjuvant O
treatment O
would O
be: O

1- O
Chemotherapy B-Claim
based I-Claim
on I-Claim
anthracyclines I-Claim
and I-Claim
taxanes, I-Claim
radiotherapy I-Claim
and I-Claim
trastuzumab. I-Claim

2- O
Chemotherapy B-Claim
based I-Claim
on I-Claim
anthracyclines I-Claim
and I-Claim
taxanes, I-Claim
radiotherapy I-Claim
and I-Claim
tamoxifen. I-Claim

3- O
Chemotherapy B-Claim
based I-Claim
on I-Claim
anthracyclines I-Claim
and I-Claim
taxanes, I-Claim
and I-Claim
radiotherapy. I-Claim

4- O
Chemotherapy B-Claim
based I-Claim
on I-Claim
anthracyclines I-Claim
and I-Claim
taxanes, I-Claim
radiotherapy I-Claim
and I-Claim
aromatase I-Claim
inhibitors, I-Claim
since I-Claim
it I-Claim
is I-Claim
postmenopausal. I-Claim

5- O
nan O

CORRECT O
ANSWER: O
3 O

Typical B-Claim
question, I-Claim
conservative I-Claim
surgery I-Claim
implies I-Claim
radiate, I-Claim
for I-Claim
sure. I-Claim

High B-Premise
grade, I-Premise
and I-Premise
no I-Premise
hormone I-Premise
receptors I-Premise
or I-Premise
her2 I-Premise
(the I-Premise
dreaded I-Premise
triple I-Premise
negative). I-Premise

I B-Claim
was I-Claim
there I-Claim
when I-Claim
there I-Claim
were I-Claim
no I-Claim
taxanes I-Claim
or I-Claim
herceptin I-Claim
and I-Claim
I I-Claim
was I-Claim
in I-Claim
the I-Claim
trials I-Claim
that I-Claim
showed I-Claim
that I-Claim
more I-Claim
and I-Claim
more I-Claim
are I-Claim
being I-Claim
cured, I-Claim
unfortunately I-Claim
still I-Claim
not I-Claim
all. I-Claim

That B-Claim
is I-Claim
why I-Claim
today, I-Claim
anthracyclines I-Claim
(does I-Claim
not I-Claim
suffer I-Claim
from I-Claim
heart) I-Claim
and I-Claim
taxanes I-Claim
before I-Claim
RT. I-Claim

My O
specialty O
is O
beautiful, O
and O
will O
be O
more O
so O
in O
the O
coming O
years. O

QUESTION O
TYPE: O
MEDICAL O
ONCOLOGY O

CLINICAL O
CASE: O

40-year-old B-Premise
patient, I-Premise
with I-Premise
normal I-Premise
physical I-Premise
examination, I-Premise
in I-Premise
whom I-Premise
a I-Premise
mediastinal I-Premise
mass I-Premise
and I-Premise
a I-Premise
hepatic I-Premise
nodule I-Premise
have I-Premise
been I-Premise
evidenced I-Premise
in I-Premise
the I-Premise
CT I-Premise
scan, I-Premise
and I-Premise
in I-Premise
the I-Premise
CBC I-Premise
a I-Premise
serum I-Premise
elevation I-Premise
of I-Premise
lactic I-Premise
dehydrogenase I-Premise
(LDH), I-Premise
human I-Premise
chorionic I-Premise
betagonadotropin I-Premise
(beta-HCG) I-Premise
and I-Premise
alpha-fetoprotein.What I-Premise
is O
your O
diagnostic O
suspicion. O

What O
is O
your O
diagnostic O
suspicion: O

1- O
Metastatic B-Claim
hepatocarcinoma. I-Claim

2- O
Extragonadal B-Claim
metastatic I-Claim
seminoma. I-Claim

3- O
Mediastinal B-Claim
lymphoma. I-Claim

4- O
Metastatic B-Claim
extragonadal I-Claim
nonseminomatous I-Claim
germ I-Claim
cell I-Claim
cancer. I-Claim

5- O
nan O

CORRECT O
ANSWER: O
4 O

Very O
typical O
too. O

In B-Claim
the I-Claim
ED I-Claim
it I-Claim
can I-Claim
be I-Claim
diagnosed I-Claim
with I-Claim
a I-Claim
pregnancy I-Claim
test I-Claim
(in I-Claim
males), I-Claim
because I-Claim
it I-Claim
detects I-Claim
that I-Claim
beta I-Claim
HCG I-Claim
in I-Claim
urine. I-Claim

Hepatocarcinoma B-Claim
can I-Claim
elevate I-Claim
(alone) I-Claim
alpha-fetus, I-Claim
seminoma I-Claim
LDH, I-Claim
lymphoma I-Claim
also I-Claim
LDH. I-Claim

QUESTION O
TYPE: O
MEDICAL O
ONCOLOGY O

CLINICAL O
CASE: O

A B-Premise
60-year-old I-Premise
man, I-Premise
smoker I-Premise
of I-Premise
40 I-Premise
packs/year, I-Premise
who I-Premise
consults I-Premise
for I-Premise
pain I-Premise
in I-Premise
the I-Premise
ulnar I-Premise
border I-Premise
of I-Premise
the I-Premise
left I-Premise
arm I-Premise
and I-Premise
left I-Premise
palpebral I-Premise
ptosis I-Premise
since I-Premise
one I-Premise
month I-Premise
ago. I-Premise

Chest B-Premise
X-ray I-Premise
shows I-Premise
a I-Premise
mass I-Premise
in I-Premise
the I-Premise
left I-Premise
upper I-Premise
lobe I-Premise
and I-Premise
CT I-Premise
scan I-Premise
confirms I-Premise
the I-Premise
lesion I-Premise
with I-Premise
invasion I-Premise
of I-Premise
the I-Premise
second I-Premise
rib. I-Premise

In O
relation O
to O
the O
suspected O
diagnosis, O
the O
most O
appropriate O
treatment O
is: O

1- O
Neoadjuvant B-Claim
chemotherapy I-Claim
with I-Claim
combined I-Claim
chemoradiotherapy, I-Claim
followed I-Claim
by I-Claim
surgery. I-Claim

2- O
Neoadjuvant B-Claim
chemotherapy I-Claim
without I-Claim
surgery, I-Claim
followed I-Claim
by I-Claim
radiotherapy. I-Claim

3- O
Surgery B-Claim
followed I-Claim
by I-Claim
combined I-Claim
chemoradiotherapy. I-Claim

4- O
Radiotherapy B-Claim
without I-Claim
chemotherapy, I-Claim
followed I-Claim
by I-Claim
surgery. I-Claim

5- O
nan O

CORRECT O
ANSWER: O
1 O

Typical B-Claim
smoker's I-Claim
pancoast, I-Claim
probably I-Claim
an I-Claim
epidermoid, I-Claim
with I-Claim
Horner's I-Claim
sdr. I-Claim

Best B-Claim
would I-Claim
be I-Claim
chemoradio I-Claim
followed I-Claim
by I-Claim
surgical I-Claim
salvage. I-Claim

In B-Claim
the I-Claim
old I-Claim
days I-Claim
it I-Claim
was I-Claim
just I-Claim
RT I-Claim
and I-Claim
surgery. I-Claim

Maybe O
not O
far O
off O
enter O
immunotherapy O
in O
first O
line. O

There O
are O
more O
and O
more O
new O
things. O

QUESTION O
TYPE: O
DIGESTIVE O

CLINICAL O
CASE: O

A B-Premise
man I-Premise
presents I-Premise
abruptly I-Premise
with I-Premise
asthenia I-Premise
and I-Premise
jaundice I-Premise
with I-Premise
transaminases I-Premise
above I-Premise
2000 I-Premise
IU/L. I-Premise

Serological B-Premise
markers I-Premise
show I-Premise
the I-Premise
following I-Premise
pattern: I-Premise
anti-HAV I-Premise
IgM I-Premise
negative, I-Premise
HBsAg I-Premise
negative I-Premise
anti-HBc I-Premise
IgM I-Premise
positive, I-Premise
anti-HCV I-Premise
negative. I-Premise

What O
is O
the O
diagnosis? O

1- O
Chronic B-Claim
hepatitis I-Claim
B. I-Claim

2- O
Non-viral B-Claim
acute I-Claim
hepatitis. I-Claim

3- O
Acute B-Claim
hepatitis I-Claim
B. I-Claim

4- O
D B-Claim
(delta) I-Claim
virus I-Claim
superinfection. I-Claim

5- O
Acute B-Claim
hepatitis I-Claim
A I-Claim
and I-Claim
B. I-Claim

CORRECT O
ANSWER: O
3 O

An O
interesting O
one O
that O
in O
general O
needs O
to O
be O
studied. O

By B-Claim
the I-Claim
form I-Claim
of I-Claim
presentation, I-Claim
it I-Claim
is I-Claim
clearly I-Claim
an I-Claim
acute I-Claim
hepatitis, I-Claim
so O
option B-Claim
1 I-Claim
is I-Claim
ruled I-Claim
out. I-Claim

The B-Claim
negative I-Claim
IgM I-Claim
of I-Claim
HAV I-Claim
rules I-Claim
out I-Claim
5 I-Claim
and O
the B-Claim
negative I-Claim
HBs I-Claim
Ag I-Claim
rules I-Claim
out I-Claim
4 I-Claim
(to B-Premise
have I-Premise
delta I-Premise
virus I-Premise
you I-Premise
need I-Premise
surface I-Premise
antigen I-Premise
B). I-Premise

When B-Claim
having I-Claim
IgM I-Claim
anti I-Claim
HBc I-Claim
we I-Claim
speak I-Claim
of I-Claim
an I-Claim
acute I-Claim
hepatitis I-Claim
B I-Claim
(3), I-Claim
since O
there B-Premise
is I-Premise
a I-Premise
window I-Premise
period I-Premise
of I-Premise
negativization I-Premise
of I-Premise
the I-Premise
antigen. I-Premise

QUESTION O
TYPE: O
PEDIATRICS O

CLINICAL O
CASE: O

15-year-old B-Premise
female I-Premise
presenting I-Premise
with I-Premise
delayed I-Premise
menarche I-Premise
and I-Premise
short I-Premise
stature. I-Premise

She B-Premise
does I-Premise
not I-Premise
have I-Premise
intellectual I-Premise
disability. I-Premise

Which O
of O
the O
following O
genetic O
tests O
would O
be O
routinely O
used O
for O
the O
diagnosis O
of O
this O
patient: O

1- O
Massive B-Claim
sequencing I-Claim
(NGS). I-Claim

2- O
FISH. B-Claim

3- O
DNA B-Claim
and/or I-Claim
RNA I-Claim
microarrays. I-Claim

4- O
Karyotype. B-Claim

5- O
nan O

CORRECT O
ANSWER: O
4 O

In B-Claim
a I-Claim
woman I-Claim
with I-Claim
delayed I-Claim
puberty I-Claim
and I-Claim
short I-Claim
stature I-Claim
we I-Claim
should I-Claim
always I-Claim
think I-Claim
about I-Claim
and I-Claim
rule I-Claim
out I-Claim
Turner I-Claim
syndrome, I-Claim
whose I-Claim
diagnosis I-Claim
is I-Claim
made I-Claim
by I-Claim
karyotyping I-Claim
(45X0). I-Claim

QUESTION O
TYPE: O
PEDIATRICS O

CLINICAL O
CASE: O

A B-Premise
5-year-old I-Premise
boy I-Premise
diagnosed I-Premise
with I-Premise
chronic I-Premise
renal I-Premise
failure. I-Premise

He B-Premise
comes I-Premise
to I-Premise
the I-Premise
emergency I-Premise
department I-Premise
with I-Premise
vomiting, I-Premise
malaise, I-Premise
and I-Premise
palpitations. I-Premise

An B-Premise
electrocardiogram I-Premise
was I-Premise
performed I-Premise
with I-Premise
T-wave I-Premise
elevation I-Premise
and I-Premise
blood I-Premise
tests I-Premise
showed I-Premise
potassium I-Premise
levels I-Premise
of I-Premise
5.9 I-Premise
mEq/L. I-Premise

Immediate B-Premise
administration I-Premise
of I-Premise
calcium I-Premise
gluconate I-Premise
is I-Premise
decided. I-Premise

What O
is O
the O
purpose O
of O
this O
treatment? O

1- O
Encourage B-Claim
the I-Claim
displacement I-Claim
of I-Claim
potassium I-Claim
from I-Claim
the I-Claim
plasma I-Claim
space I-Claim
to I-Claim
the I-Claim
intracellular I-Claim
space. I-Claim

2- O
Chelate B-Claim
circulating I-Claim
potassium I-Claim
to I-Claim
favor I-Claim
its I-Claim
hepatic I-Claim
elimination. I-Claim

3- O
Chelate B-Claim
circulating I-Claim
potassium I-Claim
to I-Claim
favor I-Claim
its I-Claim
renal I-Claim
elimination. I-Claim

4- O
Antagonize B-Claim
the I-Claim
action I-Claim
of I-Claim
potassium I-Claim
on I-Claim
the I-Claim
myocardial I-Claim
cell I-Claim
membrane. I-Claim

5- O
nan O

CORRECT O
ANSWER: O
4 O

Calcium B-Claim
gluconate I-Claim
has I-Claim
no I-Claim
effect I-Claim
on I-Claim
blood I-Claim
potassium I-Claim
levels I-Claim
(therefore B-Claim
options I-Claim
1, I-Claim
2 I-Claim
and I-Claim
3 I-Claim
are I-Claim
ruled I-Claim
out). I-Claim

Its B-Claim
function I-Claim
is I-Claim
to I-Claim
decrease I-Claim
the I-Claim
excitability I-Claim
of I-Claim
cardiac I-Claim
myocytes I-Claim
to I-Claim
decrease I-Claim
the I-Claim
likelihood I-Claim
of I-Claim
developing I-Claim
heart I-Claim
rhythm I-Claim
disorders. I-Claim

QUESTION O
TYPE: O
PEDIATRICS O

CLINICAL O
CASE: O

An B-Premise
8-year-old I-Premise
boy I-Premise
consults I-Premise
for I-Premise
the I-Premise
appearance I-Premise
of I-Premise
pubic I-Premise
hair I-Premise
at I-Premise
the I-Premise
base I-Premise
of I-Premise
the I-Premise
penis I-Premise
for I-Premise
the I-Premise
last I-Premise
12 I-Premise
months. I-Premise

The B-Premise
testicle I-Premise
has I-Premise
not I-Premise
increased I-Premise
in I-Premise
volume I-Premise
and I-Premise
the I-Premise
penis I-Premise
has I-Premise
not I-Premise
increased I-Premise
in I-Premise
size. I-Premise

There B-Premise
is I-Premise
no I-Premise
increase I-Premise
in I-Premise
growth I-Premise
rate I-Premise
in I-Premise
the I-Premise
last I-Premise
year. I-Premise

The B-Premise
bone I-Premise
age I-Premise
is I-Premise
one I-Premise
year I-Premise
older I-Premise
than I-Premise
the I-Premise
chronological I-Premise
age. I-Premise

What O
is O
the O
most O
likely O
diagnosis? O

1- O
Central B-Claim
precocious I-Claim
puberty. I-Claim

2- O
Peripheral B-Claim
precocious I-Claim
puberty. I-Claim

3- O
Early B-Claim
adrenarche. I-Claim

4- O
Adrenal B-Claim
tumor. I-Claim

5- O
nan O

CORRECT O
ANSWER: O
3 O

In B-Claim
the I-Claim
male, I-Claim
the I-Claim
onset I-Claim
of I-Claim
puberty I-Claim
is I-Claim
considered I-Claim
normal I-Claim
from I-Claim
the I-Claim
age I-Claim
of I-Claim
9 I-Claim
years, I-Claim
therefore B-Claim
in I-Claim
this I-Claim
case I-Claim
it I-Claim
is I-Claim
a I-Claim
premature I-Claim
puberty. I-Claim

The B-Claim
onset I-Claim
of I-Claim
puberty I-Claim
is I-Claim
defined I-Claim
as I-Claim
an I-Claim
increase I-Claim
in I-Claim
testicular I-Claim
volume I-Claim
(greater I-Claim
than I-Claim
or I-Claim
equal I-Claim
to I-Claim
4cc); I-Claim
by O
specifying O
that O
the B-Premise
testicular I-Premise
size I-Premise
has I-Premise
not I-Premise
increased, I-Premise
we B-Claim
can I-Claim
rule I-Claim
out I-Claim
options I-Claim
1 I-Claim
and I-Claim
2. I-Claim

The B-Claim
excessive I-Claim
secretion I-Claim
of I-Claim
androgens I-Claim
produced I-Claim
by I-Claim
an I-Claim
adrenal I-Claim
tumor I-Claim
would I-Claim
cause I-Claim
a I-Claim
greater I-Claim
amount I-Claim
of I-Claim
hair I-Claim
and I-Claim
an I-Claim
increase I-Claim
in I-Claim
penile I-Claim
size, I-Claim
which I-Claim
our I-Claim
patient I-Claim
does I-Claim
not I-Claim
present. I-Claim

Therefore, B-Claim
the I-Claim
correct I-Claim
option I-Claim
is I-Claim
early I-Claim
adrenarche. I-Claim

QUESTION O
TYPE: O
PSYCHIATRY O

CLINICAL O
CASE: O

A B-Premise
79-year-old I-Premise
patient I-Premise
is I-Premise
brought I-Premise
to I-Premise
the I-Premise
ED I-Premise
at I-Premise
7 I-Premise
pm I-Premise
from I-Premise
a I-Premise
nursing I-Premise
home, I-Premise
but I-Premise
we I-Premise
do I-Premise
not I-Premise
have I-Premise
the I-Premise
referral I-Premise
report I-Premise
and I-Premise
therefore I-Premise
do I-Premise
not I-Premise
know I-Premise
his I-Premise
history. I-Premise

He B-Premise
is I-Premise
disoriented I-Premise
in I-Premise
time I-Premise
and I-Premise
space. I-Premise

He B-Premise
has I-Premise
trouble I-Premise
remembering I-Premise
simple I-Premise
information. I-Premise

Sometimes B-Premise
he I-Premise
becomes I-Premise
very I-Premise
nervous I-Premise
and I-Premise
agitated, I-Premise
because I-Premise
he I-Premise
sees I-Premise
threatening I-Premise
people, I-Premise
even I-Premise
when I-Premise
he I-Premise
is I-Premise
alone. I-Premise

At B-Premise
other I-Premise
times I-Premise
he I-Premise
appears I-Premise
drowsy I-Premise
and I-Premise
inattentive. I-Premise

The O
main O
data O
supporting O
the O
diagnosis O
of O
delirium O
as O
opposed O
to O
dementia O
is: O

1- O
The B-Claim
presence I-Claim
of I-Claim
visual I-Claim
hallucinations. I-Claim

2- O
Cognitive B-Claim
symptoms. I-Claim

3- O
Psychomotor B-Claim
agitation. I-Claim

4- O
Fluctuation B-Claim
of I-Claim
the I-Claim
alert I-Claim
level. I-Claim

5- O
nan O

CORRECT O
ANSWER: O
4 O

Little B-Claim
to I-Claim
comment.... I-Claim
is I-Claim
the I-Claim
definition I-Claim
of I-Claim
delirium. I-Claim

Altered B-Claim
state I-Claim
of I-Claim
consciousness. I-Claim

QUESTION O
TYPE: O
PSYCHIATRY O

CLINICAL O
CASE: O

Faced O
with O
sudden-onset B-Premise
obsessive-compulsive I-Premise
disorder I-Premise
(OCD) I-Premise
in I-Premise
a I-Premise
9-year-old I-Premise
boy I-Premise
who I-Premise
also I-Premise
presents I-Premise
with I-Premise
tics I-Premise
and I-Premise
chorea I-Premise
as I-Premise
neurological I-Premise
manifestations, I-Premise
infection O
by: O

1- O
Streptococcus O
viridans. O

2- O
Alpha-hemolytic B-Claim
streptococcus. I-Claim

3- O
Beta-hemolytic B-Claim
streptococcus, I-Claim
group I-Claim
A. I-Claim

4- O
Enterococcus. B-Claim

5- O
nan O

CORRECT O
ANSWER: O
3 O

There O
is O
a O
large O
literature O
on O
this O
subject. O

It B-Claim
never I-Claim
ceases I-Claim
to I-Claim
amaze I-Claim
us I-Claim
the I-Claim
strange I-Claim
ways I-Claim
of I-Claim
biology I-Claim
and I-Claim
that I-Claim
the I-Claim
axiom I-Claim
"the I-Claim
longest I-Claim
is I-Claim
the I-Claim
right I-Claim
one" I-Claim
is I-Claim
fulfilled I-Claim
in I-Claim
this I-Claim
case. I-Claim

QUESTION O
TYPE: O
DIGESTIVE O

CLINICAL O
CASE: O

83-year-old B-Premise
male I-Premise
who I-Premise
consults I-Premise
for I-Premise
a I-Premise
recurrent I-Premise
picture I-Premise
of I-Premise
abdominal I-Premise
pain I-Premise
in I-Premise
the I-Premise
left I-Premise
iliac I-Premise
fossa, I-Premise
accompanied I-Premise
by I-Premise
diarrhea I-Premise
of I-Premise
up I-Premise
to I-Premise
6 I-Premise
stools I-Premise
per I-Premise
day I-Premise
